1,samnang,male,11-66-4444,1255555625,cs,2,navid.samnang@gmail.com
543,Dara Rith,Female,19-05-2003,046698539,Telecommunication and Networking,2,dara.rith@student.cadt.edu.kh
544,Chanda Lim,Female,24-12-2001,043726747,Telecommunication and Networking,2,chanda.lim@student.cadt.edu.kh
545,Dara Pheng,Male,01-09-2001,023758175,Digital Business,2,dara.pheng@student.cadt.edu.kh
546,Chan Ly,Male,28-03-2002,019798954,Computer Science,2,chan.ly@student.cadt.edu.kh
547,Chanda Nhim,Female,28-02-2003,014371172,Digital Business,2,chanda.nhim@student.cadt.edu.kh
548,Chan Chea,Male,07-04-2004,083355251,Computer Science,2,chan.chea@student.cadt.edu.kh
549,Sok Lim,Male,22-03-2004,077861752,Digital Business,2,sok.lim@student.cadt.edu.kh
550,Raksmey Nhim,Male,17-09-2002,019881467,Computer Science,2,raksmey.nhim@student.cadt.edu.kh
551,Srey Kim,Female,02-04-2001,039266672,Telecommunication and Networking,3,srey.kim@student.cadt.edu.kh
552,Vann Chea,Female,26-09-2003,063447818,Telecommunication and Networking,3,vann.chea@student.cadt.edu.kh
553,Olivia Wilson,Male,21-02-2001,096949954,Computer Science,3,olivia.wilson@student.cadt.edu.kh
554,James Taylor,Female,17-01-2003,018781723,Telecommunication and Networking,3,james.taylor@student.cadt.edu.kh
555,James Smith,Male,16-06-2002,023477752,Computer Science,3,james.smith@student.cadt.edu.kh
556,Mony Khiev,Male,18-12-2003,084568242,Computer Science,3,mony.khiev@student.cadt.edu.kh
557,Chanda Khiev,Male,25-07-2003,074327563,Telecommunication and Networking,3,chanda.khiev@student.cadt.edu.kh
558,Mony Kim,Female,16-12-2002,045699726,Telecommunication and Networking,3,mony.kim@student.cadt.edu.kh
559,Chanda Heng,Male,27-06-2001,068923335,Telecommunication and Networking,3,chanda.heng@student.cadt.edu.kh
560,John Davis,Male,30-04-2003,027642929,Telecommunication and Networking,3,john.davis@student.cadt.edu.kh
561,Emily Miller,Female,16-05-2002,073934383,Telecommunication and Networking,3,emily.miller@student.cadt.edu.kh
562,David Williams,Male,03-06-2002,085827181,Telecommunication and Networking,3,david.williams@student.cadt.edu.kh
563,Raksmey Khiev,Male,26-04-2002,062855974,Telecommunication and Networking,3,raksmey.khiev@student.cadt.edu.kh
564,Srey Nhim,Female,29-03-2003,028436112,Computer Science,3,srey.nhim@student.cadt.edu.kh
565,Chanda Pheng,Male,25-06-2001,051249771,Computer Science,3,chanda.pheng@student.cadt.edu.kh
566,Emily Williams,Female,24-02-2002,033692741,Computer Science,3,emily.williams@student.cadt.edu.kh
567,Chanda Nhim,Male,12-12-2001,073821471,Digital Business,3,chanda.nhim@student.cadt.edu.kh
568,Chanda Chea,Female,10-11-2001,071328614,Computer Science,3,chanda.chea@student.cadt.edu.kh
569,Vann Khiev,Male,29-06-2001,039418722,Telecommunication and Networking,3,vann.khiev@student.cadt.edu.kh
570,James Brown,Male,14-03-2003,056435267,Telecommunication and Networking,3,james.brown@student.cadt.edu.kh
571,John Brown,Male,06-09-2003,031297452,Telecommunication and Networking,3,john.brown@student.cadt.edu.kh
572,Michael Williams,Male,26-12-2003,056648131,Computer Science,3,michael.williams@student.cadt.edu.kh
573,John Brown,Female,13-09-2003,025172791,Telecommunication and Networking,3,john.brown@student.cadt.edu.kh
574,William Johnson,Male,31-10-2002,077728725,Telecommunication and Networking,3,william.johnson@student.cadt.edu.kh
575,Bopha Heng,Male,07-10-2002,056192152,Computer Science,3,bopha.heng@student.cadt.edu.kh
576,John Johnson,Female,19-10-2001,051848755,Digital Business,3,john.johnson@student.cadt.edu.kh
577,Chanda Ly,Male,08-08-2003,094433419,Telecommunication and Networking,3,chanda.ly@student.cadt.edu.kh
578,Ava Moore,Female,24-10-2001,069776476,Digital Business,3,ava.moore@student.cadt.edu.kh
579,David Moore,Male,21-04-2002,049736261,Computer Science,3,david.moore@student.cadt.edu.kh
580,David Miller,Female,11-02-2001,078683457,Telecommunication and Networking,3,david.miller@student.cadt.edu.kh
581,Olivia Williams,Male,23-12-2003,022254325,Computer Science,3,olivia.williams@student.cadt.edu.kh
582,Ava Johnson,Male,20-12-2003,075375461,Telecommunication and Networking,3,ava.johnson@student.cadt.edu.kh
583,Mony Pheng,Female,08-12-2001,062979219,Digital Business,3,mony.pheng@student.cadt.edu.kh
584,Srey Rith,Female,11-02-2003,037328142,Telecommunication and Networking,3,srey.rith@student.cadt.edu.kh
585,Bopha Kim,Female,03-05-2003,086942284,Telecommunication and Networking,3,bopha.kim@student.cadt.edu.kh
586,Raksmey Pheng,Female,18-03-2003,029228879,Computer Science,3,raksmey.pheng@student.cadt.edu.kh
587,William Davis,Female,01-02-2001,018766439,Computer Science,3,william.davis@student.cadt.edu.kh
588,Olivia Wilson,Female,03-01-2001,016444233,Telecommunication and Networking,3,olivia.wilson@student.cadt.edu.kh
589,Isabella Wilson,Female,14-04-2001,051211845,Computer Science,3,isabella.wilson@student.cadt.edu.kh
590,Emily Miller,Female,09-07-2002,023757933,Computer Science,3,emily.miller@student.cadt.edu.kh
591,Olivia Moore,Male,18-03-2001,085955528,Telecommunication and Networking,3,olivia.moore@student.cadt.edu.kh
592,Visal Heng,Male,23-02-2003,083521715,Digital Business,3,visal.heng@student.cadt.edu.kh
593,Dara Pheng,Female,10-12-2001,082853576,Telecommunication and Networking,3,dara.pheng@student.cadt.edu.kh
594,Vann Kim,Female,29-06-2002,055935715,Telecommunication and Networking,3,vann.kim@student.cadt.edu.kh
595,John Brown,Female,09-10-2003,072531155,Digital Business,3,john.brown@student.cadt.edu.kh
596,Emily Moore,Male,11-05-2003,083531889,Digital Business,3,emily.moore@student.cadt.edu.kh
597,Chanda San,Male,02-05-2003,049192741,Telecommunication and Networking,3,chanda.san@student.cadt.edu.kh
598,Olivia Davis,Female,01-10-2002,042817432,Computer Science,3,olivia.davis@student.cadt.edu.kh
599,Ava Williams,Male,11-01-2001,023247999,Computer Science,3,ava.williams@student.cadt.edu.kh
600,Chan Kim,Female,25-09-2003,019677679,Telecommunication and Networking,3,chan.kim@student.cadt.edu.kh
601,Vann Ly,Male,10-07-2001,041693491,Computer Science,3,vann.ly@student.cadt.edu.kh
602,Isabella Smith,Male,08-04-2001,054822791,Digital Business,3,isabella.smith@student.cadt.edu.kh
603,William Smith,Female,12-03-2001,077511441,Digital Business,3,william.smith@student.cadt.edu.kh
604,Sok Rith,Male,20-01-2003,032335181,Computer Science,3,sok.rith@student.cadt.edu.kh
605,James Johnson,Male,23-05-2003,048636186,Telecommunication and Networking,3,james.johnson@student.cadt.edu.kh
606,David Johnson,Male,19-08-2002,015895443,Telecommunication and Networking,3,david.johnson@student.cadt.edu.kh
607,Sophia Davis,Male,07-03-2001,065682254,Computer Science,3,sophia.davis@student.cadt.edu.kh
608,Emily Jones,Male,05-03-2001,063399483,Telecommunication and Networking,3,emily.jones@student.cadt.edu.kh
609,Vann Khiev,Male,29-07-2003,098838453,Computer Science,3,vann.khiev@student.cadt.edu.kh
610,Olivia Brown,Female,09-08-2001,016828174,Telecommunication and Networking,3,olivia.brown@student.cadt.edu.kh
611,Emily Williams,Female,10-12-2003,018943142,Computer Science,3,emily.williams@student.cadt.edu.kh
612,Mony Pheng,Male,17-11-2003,094415458,Telecommunication and Networking,3,mony.pheng@student.cadt.edu.kh
613,David Jones,Male,05-04-2002,041147424,Digital Business,3,david.jones@student.cadt.edu.kh
614,Srey Ly,Male,11-07-2002,076446923,Digital Business,3,srey.ly@student.cadt.edu.kh
615,John Moore,Male,20-03-2001,027217552,Digital Business,3,john.moore@student.cadt.edu.kh
616,Raksmey Khiev,Male,07-11-2003,087557282,Digital Business,3,raksmey.khiev@student.cadt.edu.kh
617,Ava Moore,Female,16-11-2003,089888878,Digital Business,3,ava.moore@student.cadt.edu.kh
618,John Taylor,Male,19-02-2002,083879765,Computer Science,3,john.taylor@student.cadt.edu.kh
619,Dara Lim,Male,15-08-2002,085339754,Computer Science,3,dara.lim@student.cadt.edu.kh
620,Bopha Heng,Male,02-09-2001,077124471,Digital Business,3,bopha.heng@student.cadt.edu.kh
621,John Williams,Female,16-05-2001,022936441,Telecommunication and Networking,3,john.williams@student.cadt.edu.kh
622,Vann Ly,Female,06-08-2003,077511934,Telecommunication and Networking,3,vann.ly@student.cadt.edu.kh
623,Ava Miller,Male,12-03-2001,059962897,Digital Business,3,ava.miller@student.cadt.edu.kh
624,Sophia Smith,Male,02-09-2002,076248579,Digital Business,3,sophia.smith@student.cadt.edu.kh
625,Bopha Heng,Female,08-03-2002,093216789,Digital Business,3,bopha.heng@student.cadt.edu.kh
626,Olivia Miller,Male,13-03-2001,096294881,Digital Business,3,olivia.miller@student.cadt.edu.kh
627,Chan Chea,Male,03-08-2003,039971823,Telecommunication and Networking,3,chan.chea@student.cadt.edu.kh
628,Visal Heng,Female,01-06-2003,077111824,Digital Business,3,visal.heng@student.cadt.edu.kh
629,David Brown,Female,17-02-2003,078417449,Digital Business,3,david.brown@student.cadt.edu.kh
630,Raksmey Nhim,Female,30-01-2003,048784892,Computer Science,3,raksmey.nhim@student.cadt.edu.kh
631,Ava Johnson,Male,04-09-2003,039539234,Computer Science,3,ava.johnson@student.cadt.edu.kh
632,John Moore,Male,29-10-2003,091922635,Computer Science,3,john.moore@student.cadt.edu.kh
633,William Smith,Female,28-06-2001,036699828,Digital Business,3,william.smith@student.cadt.edu.kh
634,Isabella Wilson,Female,30-10-2002,074474824,Computer Science,3,isabella.wilson@student.cadt.edu.kh
635,James Taylor,Female,13-07-2001,023668676,Telecommunication and Networking,3,james.taylor@student.cadt.edu.kh
636,James Taylor,Male,11-12-2002,073578343,Computer Science,3,james.taylor@student.cadt.edu.kh
637,Srey Lim,Male,13-05-2002,083429946,Computer Science,3,srey.lim@student.cadt.edu.kh
638,Sok Chea,Male,26-04-2003,012738417,Computer Science,3,sok.chea@student.cadt.edu.kh
639,John Smith,Male,04-08-2003,044844654,Telecommunication and Networking,3,john.smith@student.cadt.edu.kh
640,Olivia Smith,Female,11-09-2003,067561688,Telecommunication and Networking,3,olivia.smith@student.cadt.edu.kh
641,Raksmey Khiev,Female,17-06-2001,079718322,Computer Science,3,raksmey.khiev@student.cadt.edu.kh
642,William Wilson,Male,24-12-2001,077551981,Computer Science,3,william.wilson@student.cadt.edu.kh
643,Srey Nhim,Male,12-05-2003,059767531,Computer Science,3,srey.nhim@student.cadt.edu.kh
644,Bopha Chea,Male,22-04-2001,033285126,Computer Science,3,bopha.chea@student.cadt.edu.kh
645,Mony Lim,Male,18-01-2002,014126832,Computer Science,3,mony.lim@student.cadt.edu.kh
646,Vann Nhim,Male,01-03-2002,087741482,Digital Business,3,vann.nhim@student.cadt.edu.kh
647,Isabella Jones,Male,05-06-2001,066548989,Computer Science,3,isabella.jones@student.cadt.edu.kh
648,Chan San,Male,20-01-2003,039946317,Computer Science,3,chan.san@student.cadt.edu.kh
649,Michael Miller,Female,31-01-2003,099843369,Telecommunication and Networking,3,michael.miller@student.cadt.edu.kh
650,Sophia Wilson,Male,15-02-2001,086939766,Digital Business,3,sophia.wilson@student.cadt.edu.kh
651,William Moore,Male,21-03-2002,064432774,Digital Business,3,william.moore@student.cadt.edu.kh
652,Mony Chea,Female,28-04-2001,024962478,Computer Science,3,mony.chea@student.cadt.edu.kh
653,Sok Nhim,Male,04-09-2001,087289131,Telecommunication and Networking,3,sok.nhim@student.cadt.edu.kh
654,Dara Chea,Female,22-03-2003,039764436,Computer Science,3,dara.chea@student.cadt.edu.kh
655,John Moore,Male,25-04-2001,077216974,Computer Science,3,john.moore@student.cadt.edu.kh
656,Mony Ly,Female,24-06-2003,018843368,Digital Business,3,mony.ly@student.cadt.edu.kh
657,Olivia Jones,Female,29-03-2002,048514198,Digital Business,3,olivia.jones@student.cadt.edu.kh
658,Chanda Ly,Female,27-02-2002,045642665,Digital Business,3,chanda.ly@student.cadt.edu.kh
659,Isabella Taylor,Female,19-05-2003,076644597,Digital Business,3,isabella.taylor@student.cadt.edu.kh
660,Sok Rith,Female,10-05-2001,069426512,Computer Science,3,sok.rith@student.cadt.edu.kh
661,Srey Nhim,Male,23-06-2001,093444591,Telecommunication and Networking,3,srey.nhim@student.cadt.edu.kh
662,Srey Lim,Female,15-05-2001,013727379,Telecommunication and Networking,3,srey.lim@student.cadt.edu.kh
663,Emily Jones,Male,17-05-2002,037289439,Digital Business,3,emily.jones@student.cadt.edu.kh
664,Ava Johnson,Male,16-05-2003,067996428,Digital Business,3,ava.johnson@student.cadt.edu.kh
665,William Davis,Female,06-09-2001,031128742,Computer Science,3,william.davis@student.cadt.edu.kh
666,Chanda Chea,Male,07-10-2003,065693783,Telecommunication and Networking,3,chanda.chea@student.cadt.edu.kh
667,Vann Nhim,Female,29-04-2002,044941923,Telecommunication and Networking,3,vann.nhim@student.cadt.edu.kh
668,Ava Wilson,Male,08-04-2002,041169919,Digital Business,3,ava.wilson@student.cadt.edu.kh
669,Isabella Jones,Male,12-07-2001,027632361,Computer Science,3,isabella.jones@student.cadt.edu.kh
670,Ava Moore,Male,19-08-2002,072143714,Digital Business,3,ava.moore@student.cadt.edu.kh
671,Bopha Pheng,Female,09-07-2001,079715565,Digital Business,3,bopha.pheng@student.cadt.edu.kh
672,Emily Brown,Female,22-09-2002,062117948,Telecommunication and Networking,3,emily.brown@student.cadt.edu.kh
673,Bopha Ly,Female,29-01-2002,098967492,Digital Business,3,bopha.ly@student.cadt.edu.kh
674,Michael Taylor,Female,09-01-2003,048389215,Digital Business,3,michael.taylor@student.cadt.edu.kh
675,Mony Kim,Male,07-10-2001,013317733,Computer Science,3,mony.kim@student.cadt.edu.kh
676,Emily Brown,Male,24-10-2002,062764833,Telecommunication and Networking,3,emily.brown@student.cadt.edu.kh
677,Chanda Chea,Male,23-03-2003,046388119,Computer Science,3,chanda.chea@student.cadt.edu.kh
678,Raksmey Heng,Female,14-10-2002,016366495,Digital Business,3,raksmey.heng@student.cadt.edu.kh
679,Chanda Chea,Male,30-10-2003,014168235,Digital Business,3,chanda.chea@student.cadt.edu.kh
680,Vann Nhim,Female,19-10-2001,018284779,Digital Business,3,vann.nhim@student.cadt.edu.kh
681,Dara Khiev,Female,25-03-2001,097841689,Computer Science,3,dara.khiev@student.cadt.edu.kh
682,Mony Heng,Male,08-01-2003,072963538,Computer Science,3,mony.heng@student.cadt.edu.kh
683,Vann Lim,Female,08-12-2002,089376297,Telecommunication and Networking,3,vann.lim@student.cadt.edu.kh
684,James Moore,Male,19-09-2001,053931163,Digital Business,3,james.moore@student.cadt.edu.kh
685,Bopha Kim,Female,21-09-2003,041222116,Computer Science,3,bopha.kim@student.cadt.edu.kh
686,Dara Rith,Male,12-01-2001,035562776,Telecommunication and Networking,3,dara.rith@student.cadt.edu.kh
687,Chanda Heng,Male,26-08-2003,048555766,Computer Science,3,chanda.heng@student.cadt.edu.kh
688,Mony Ly,Male,19-02-2001,096872943,Telecommunication and Networking,3,mony.ly@student.cadt.edu.kh
689,Ava Davis,Female,25-10-2002,017883674,Telecommunication and Networking,3,ava.davis@student.cadt.edu.kh
690,Sophia Moore,Female,06-01-2003,091129358,Telecommunication and Networking,3,sophia.moore@student.cadt.edu.kh
691,Srey Khiev,Female,09-09-2001,069929581,Digital Business,3,srey.khiev@student.cadt.edu.kh
692,Chan Rith,Male,07-10-2003,073156133,Digital Business,3,chan.rith@student.cadt.edu.kh
693,Isabella Smith,Male,05-04-2002,067884795,Computer Science,3,isabella.smith@student.cadt.edu.kh
694,Michael Johnson,Male,12-05-2003,067734535,Digital Business,3,michael.johnson@student.cadt.edu.kh
695,James Davis,Male,19-01-2001,084647924,Telecommunication and Networking,3,james.davis@student.cadt.edu.kh
696,Ava Williams,Female,05-07-2001,055369867,Telecommunication and Networking,3,ava.williams@student.cadt.edu.kh
697,Sok Chea,Male,13-03-2001,084373396,Telecommunication and Networking,3,sok.chea@student.cadt.edu.kh
698,Mony Nhim,Female,06-08-2002,086451586,Telecommunication and Networking,3,mony.nhim@student.cadt.edu.kh
699,Vann Heng,Male,29-10-2002,014488896,Digital Business,3,vann.heng@student.cadt.edu.kh
700,James Smith,Male,11-03-2002,087238621,Digital Business,3,james.smith@student.cadt.edu.kh
701,Sok Rith,Female,27-04-2003,056273232,Digital Business,3,sok.rith@student.cadt.edu.kh
702,Vann San,Male,19-06-2001,035629983,Telecommunication and Networking,3,vann.san@student.cadt.edu.kh
703,Visal Chea,Male,23-03-2003,027514967,Telecommunication and Networking,3,visal.chea@student.cadt.edu.kh
704,Olivia Davis,Female,10-10-2002,065193924,Telecommunication and Networking,3,olivia.davis@student.cadt.edu.kh
705,Dara Heng,Female,13-12-2002,021447737,Computer Science,3,dara.heng@student.cadt.edu.kh
706,Olivia Wilson,Male,14-01-2001,017789787,Telecommunication and Networking,3,olivia.wilson@student.cadt.edu.kh
707,Raksmey Rith,Female,17-01-2003,073828762,Computer Science,3,raksmey.rith@student.cadt.edu.kh
708,Olivia Miller,Female,29-06-2001,071352726,Digital Business,3,olivia.miller@student.cadt.edu.kh
709,Srey Pheng,Female,02-07-2003,049218932,Digital Business,3,srey.pheng@student.cadt.edu.kh
710,Michael Jones,Female,06-04-2001,017225365,Telecommunication and Networking,3,michael.jones@student.cadt.edu.kh
711,William Davis,Female,15-09-2002,096317667,Computer Science,3,william.davis@student.cadt.edu.kh
712,John Williams,Female,07-09-2002,058731836,Telecommunication and Networking,3,john.williams@student.cadt.edu.kh
713,Srey Pheng,Male,17-04-2003,036386563,Digital Business,3,srey.pheng@student.cadt.edu.kh
714,Srey Ly,Female,28-06-2001,051746572,Computer Science,3,srey.ly@student.cadt.edu.kh
715,Olivia Davis,Male,23-11-2002,083931218,Computer Science,3,olivia.davis@student.cadt.edu.kh
716,Vann Lim,Male,16-03-2003,076268172,Digital Business,3,vann.lim@student.cadt.edu.kh
717,Bopha Chea,Male,10-03-2001,066756115,Telecommunication and Networking,3,bopha.chea@student.cadt.edu.kh
718,Sophia Davis,Female,02-01-2003,093166282,Digital Business,3,sophia.davis@student.cadt.edu.kh
719,David Miller,Male,07-02-2001,015977465,Digital Business,3,david.miller@student.cadt.edu.kh
720,James Jones,Male,22-03-2001,078178791,Computer Science,3,james.jones@student.cadt.edu.kh
721,Michael Jones,Male,25-10-2003,055441341,Computer Science,3,michael.jones@student.cadt.edu.kh
722,Sophia Williams,Male,20-04-2002,056398479,Digital Business,3,sophia.williams@student.cadt.edu.kh
723,Ava Smith,Male,03-05-2003,048669611,Computer Science,3,ava.smith@student.cadt.edu.kh
724,Srey Ly,Male,07-08-2003,076885623,Telecommunication and Networking,3,srey.ly@student.cadt.edu.kh
725,Srey Pheng,Female,05-04-2003,053939237,Telecommunication and Networking,3,srey.pheng@student.cadt.edu.kh
726,James Williams,Male,19-11-2001,054186741,Digital Business,3,james.williams@student.cadt.edu.kh
727,Olivia Jones,Female,16-03-2003,029157319,Digital Business,3,olivia.jones@student.cadt.edu.kh
728,John Moore,Female,09-09-2001,078249442,Digital Business,3,john.moore@student.cadt.edu.kh
729,Ava Miller,Male,03-11-2003,093743739,Digital Business,3,ava.miller@student.cadt.edu.kh
730,Visal Lim,Female,14-11-2001,052215157,Digital Business,3,visal.lim@student.cadt.edu.kh
731,Michael Moore,Male,25-11-2002,091195434,Computer Science,3,michael.moore@student.cadt.edu.kh
732,Visal Ly,Male,30-05-2002,048876565,Digital Business,3,visal.ly@student.cadt.edu.kh
733,Ava Davis,Male,29-03-2001,024587129,Digital Business,3,ava.davis@student.cadt.edu.kh
734,Chanda San,Male,14-01-2003,021943796,Telecommunication and Networking,3,chanda.san@student.cadt.edu.kh
735,James Miller,Male,11-10-2003,081476922,Digital Business,3,james.miller@student.cadt.edu.kh
736,Dara San,Male,11-07-2001,072979146,Digital Business,3,dara.san@student.cadt.edu.kh
737,Chan Ly,Male,14-10-2002,071697476,Telecommunication and Networking,3,chan.ly@student.cadt.edu.kh
738,Olivia Taylor,Female,27-09-2001,052752333,Digital Business,3,olivia.taylor@student.cadt.edu.kh
739,David Moore,Male,24-01-2001,045937381,Digital Business,3,david.moore@student.cadt.edu.kh
740,William Smith,Male,30-11-2001,048233558,Telecommunication and Networking,3,william.smith@student.cadt.edu.kh
741,Chan Kim,Male,20-07-2001,012184386,Computer Science,3,chan.kim@student.cadt.edu.kh
742,Isabella Davis,Male,18-11-2003,057431891,Telecommunication and Networking,3,isabella.davis@student.cadt.edu.kh
743,Srey Chea,Male,25-06-2002,011991679,Digital Business,3,srey.chea@student.cadt.edu.kh
744,Bopha Kim,Male,17-06-2002,018997977,Telecommunication and Networking,3,bopha.kim@student.cadt.edu.kh
745,John Williams,Male,16-10-2002,036741679,Computer Science,3,john.williams@student.cadt.edu.kh
746,Raksmey Pheng,Female,22-02-2001,071212759,Telecommunication and Networking,3,raksmey.pheng@student.cadt.edu.kh
747,Sophia Davis,Female,04-12-2002,097672948,Digital Business,3,sophia.davis@student.cadt.edu.kh
748,Mony Khiev,Female,25-01-2003,084795984,Computer Science,3,mony.khiev@student.cadt.edu.kh
749,Olivia Moore,Male,24-12-2001,095314336,Computer Science,3,olivia.moore@student.cadt.edu.kh
750,Sok Ly,Male,24-12-2001,017665745,Telecommunication and Networking,3,sok.ly@student.cadt.edu.kh
751,Vann Ly,Male,14-01-2001,011798854,Computer Science,3,vann.ly@student.cadt.edu.kh
752,Mony Kim,Female,22-01-2001,053181777,Digital Business,3,mony.kim@student.cadt.edu.kh
753,Bopha Ly,Male,18-05-2001,025669713,Digital Business,3,bopha.ly@student.cadt.edu.kh
754,James Wilson,Male,26-10-2002,031631997,Computer Science,3,james.wilson@student.cadt.edu.kh
755,Dara Kim,Male,26-02-2002,094733236,Telecommunication and Networking,3,dara.kim@student.cadt.edu.kh
756,William Brown,Female,12-10-2002,071497636,Computer Science,3,william.brown@student.cadt.edu.kh
757,Ava Williams,Male,16-01-2001,094226641,Digital Business,3,ava.williams@student.cadt.edu.kh
758,Visal Pheng,Male,05-09-2001,057714154,Computer Science,3,visal.pheng@student.cadt.edu.kh
759,James Davis,Male,14-08-2003,027885543,Computer Science,3,james.davis@student.cadt.edu.kh
760,Ava Williams,Female,12-08-2003,087192878,Computer Science,3,ava.williams@student.cadt.edu.kh
761,Michael Smith,Male,05-10-2002,094776845,Digital Business,3,michael.smith@student.cadt.edu.kh
762,Raksmey Ly,Male,23-04-2001,081257338,Digital Business,3,raksmey.ly@student.cadt.edu.kh
763,Vann Lim,Male,24-01-2001,024435789,Digital Business,3,vann.lim@student.cadt.edu.kh
764,Mony Chea,Female,28-11-2002,049797844,Computer Science,3,mony.chea@student.cadt.edu.kh
765,Visal Lim,Male,08-03-2002,084759347,Digital Business,3,visal.lim@student.cadt.edu.kh
766,Vann Chea,Male,11-04-2003,048914847,Telecommunication and Networking,3,vann.chea@student.cadt.edu.kh
767,Sok Kim,Female,30-07-2002,038434468,Digital Business,3,sok.kim@student.cadt.edu.kh
768,John Williams,Female,30-10-2002,069766831,Telecommunication and Networking,3,john.williams@student.cadt.edu.kh
769,Ava Wilson,Male,17-11-2002,059383878,Telecommunication and Networking,3,ava.wilson@student.cadt.edu.kh
770,Mony Khiev,Female,09-08-2002,058321511,Computer Science,3,mony.khiev@student.cadt.edu.kh
771,Chanda Lim,Female,27-01-2003,053979262,Telecommunication and Networking,3,chanda.lim@student.cadt.edu.kh
772,Bopha Kim,Male,09-09-2002,084926616,Telecommunication and Networking,3,bopha.kim@student.cadt.edu.kh
773,David Miller,Male,02-08-2002,039524974,Telecommunication and Networking,3,david.miller@student.cadt.edu.kh
774,Sophia Taylor,Male,27-12-2001,026498562,Computer Science,3,sophia.taylor@student.cadt.edu.kh
775,Michael Davis,Male,03-02-2001,095967752,Computer Science,3,michael.davis@student.cadt.edu.kh
776,Emily Moore,Female,30-08-2003,089116618,Telecommunication and Networking,3,emily.moore@student.cadt.edu.kh
777,Ava Moore,Male,29-07-2001,043697713,Computer Science,3,ava.moore@student.cadt.edu.kh
778,Mony Nhim,Male,05-01-2002,043724865,Telecommunication and Networking,3,mony.nhim@student.cadt.edu.kh
779,Chanda Pheng,Male,20-10-2001,065114136,Digital Business,3,chanda.pheng@student.cadt.edu.kh
780,Mony Pheng,Female,02-01-2003,037696223,Digital Business,3,mony.pheng@student.cadt.edu.kh
781,Olivia Moore,Female,15-04-2002,097118166,Telecommunication and Networking,3,olivia.moore@student.cadt.edu.kh
782,Sophia Miller,Male,05-05-2001,033758294,Computer Science,3,sophia.miller@student.cadt.edu.kh
783,Ava Moore,Male,09-12-2002,015363525,Digital Business,3,ava.moore@student.cadt.edu.kh
784,Emily Moore,Female,07-06-2003,054125874,Digital Business,3,emily.moore@student.cadt.edu.kh
785,Raksmey Chea,Female,03-03-2001,015279936,Computer Science,3,raksmey.chea@student.cadt.edu.kh
786,Isabella Jones,Male,21-05-2002,037391515,Computer Science,3,isabella.jones@student.cadt.edu.kh
787,James Moore,Male,07-04-2002,047613212,Telecommunication and Networking,3,james.moore@student.cadt.edu.kh
788,Visal Chea,Male,19-10-2001,073353167,Telecommunication and Networking,3,visal.chea@student.cadt.edu.kh
789,Raksmey Rith,Female,06-07-2002,014643189,Telecommunication and Networking,3,raksmey.rith@student.cadt.edu.kh
790,Sophia Taylor,Female,22-06-2002,076867752,Digital Business,3,sophia.taylor@student.cadt.edu.kh
791,William Wilson,Male,14-01-2001,047474822,Computer Science,3,william.wilson@student.cadt.edu.kh
792,John Smith,Male,12-04-2003,062336858,Telecommunication and Networking,3,john.smith@student.cadt.edu.kh
793,Isabella Brown,Male,02-11-2001,077559876,Computer Science,3,isabella.brown@student.cadt.edu.kh
794,David Moore,Male,12-11-2001,042187422,Computer Science,3,david.moore@student.cadt.edu.kh
795,Raksmey Ly,Male,22-11-2002,045929726,Computer Science,3,raksmey.ly@student.cadt.edu.kh
796,Sophia Taylor,Female,10-05-2003,091128857,Computer Science,3,sophia.taylor@student.cadt.edu.kh
797,Visal Pheng,Female,03-02-2002,078716983,Digital Business,3,visal.pheng@student.cadt.edu.kh
798,Sok Rith,Female,18-08-2001,083285146,Digital Business,3,sok.rith@student.cadt.edu.kh
799,Olivia Miller,Male,16-12-2002,039958994,Telecommunication and Networking,3,olivia.miller@student.cadt.edu.kh
800,David Williams,Female,30-11-2002,013342952,Computer Science,3,david.williams@student.cadt.edu.kh
801,Sok Heng,Female,22-12-2002,021981327,Digital Business,4,sok.heng@student.cadt.edu.kh
802,Mony Chea,Male,18-09-2001,033141996,Digital Business,4,mony.chea@student.cadt.edu.kh
803,Dara Rith,Male,04-03-2001,096163551,Digital Business,4,dara.rith@student.cadt.edu.kh
804,Visal Ly,Male,17-12-2002,023135937,Telecommunication and Networking,4,visal.ly@student.cadt.edu.kh
805,Michael Smith,Male,20-10-2002,045662424,Digital Business,4,michael.smith@student.cadt.edu.kh
806,Sok Lim,Female,26-02-2001,062597469,Telecommunication and Networking,4,sok.lim@student.cadt.edu.kh
807,Srey Heng,Female,30-03-2002,022217896,Digital Business,4,srey.heng@student.cadt.edu.kh
808,Mony Ly,Male,16-07-2001,062719112,Computer Science,4,mony.ly@student.cadt.edu.kh
809,James Johnson,Male,17-10-2002,015432754,Telecommunication and Networking,4,james.johnson@student.cadt.edu.kh
810,Olivia Wilson,Female,08-12-2002,036428819,Computer Science,4,olivia.wilson@student.cadt.edu.kh
811,David Davis,Male,26-08-2001,078464619,Telecommunication and Networking,4,david.davis@student.cadt.edu.kh
812,Chanda Kim,Male,29-10-2002,023941625,Digital Business,4,chanda.kim@student.cadt.edu.kh
813,Vann Lim,Male,24-07-2002,059443469,Computer Science,4,vann.lim@student.cadt.edu.kh
814,David Taylor,Male,28-07-2002,074225955,Computer Science,4,david.taylor@student.cadt.edu.kh
